location,bhk,areaType,square_feet,transaction,status,floorNum,totalFloor,furnishing,facing,price_per_sqft,price,built_up_area,latitude,longitude
udhna,1,Carpet Area,786,Resale,Ready to Move,6.0,11.0,Furnished,South,3562.0,0.28,865,21.16377245,72.8612641330122
udhna,2,Carpet Area,850,Resale,Ready to Move,4.0,4.0,Furnished,North - West,3500.0,0.35,935,21.16377245,72.8612641330122
udhna,1,Super Area,300,Resale,Ready to Move,2.0,5.0,Semi-Furnished,North - West,2667.0,0.08,300,21.16377245,72.8612641330122
udhna,2,Super Area,1180,Resale,Ready to Move,5.0,8.0,Furnished,South - East,4237.0,0.5,1180,21.16377245,72.8612641330122
udhna,4,Super Area,1360,Resale,Ready to Move,2.0,2.0,Semi-Furnished,East,2647.0,0.36,1360,21.16377245,72.8612641330122
udhna,2,Carpet Area,675,Resale,Ready to Move,0.0,4.0,Semi-Furnished,South - East,2817.0,0.2,743,21.16377245,72.8612641330122
udhna,3,Super Area,1600,Resale,Ready to Move,4.0,5.0,Semi-Furnished,North - West,1562.0,0.25,1600,21.16377245,72.8612641330122
udhna,1,Super Area,799,Resale,Ready to Move,1.0,5.0,Semi-Furnished,North - West,1627.0,0.13,799,21.16377245,72.8612641330122
udhna,1,Carpet Area,34,Resale,Ready to Move,0.0,7.0,Unfurnished,North - West,25000.0,0.09,37,21.16377245,72.8612641330122
udhna,2,Super Area,975,Resale,Ready to Move,1.0,1.0,Unfurnished,North - West,2554.0,0.25,975,21.16377245,72.8612641330122
udhna,2,Super Area,900,Resale,Ready to Move,1.0,3.0,Semi-Furnished,North - West,2667.0,0.24,900,21.16377245,72.8612641330122
udhna,1,Super Area,336,Resale,Ready to Move,3.0,3.0,Semi-Furnished,North - West,8333.333333333334,0.28,336,21.16377245,72.8612641330122
udhna,1,Super Area,700,Resale,Ready to Move,4.0,4.0,Furnished,East,4000.000000000001,0.28,700,21.16377245,72.8612641330122
udhna,1,Carpet Area,635,Resale,Ready to Move,4.0,4.0,Furnished,East,4409.448818897638,0.28,698,21.16377245,72.8612641330122
udhna,2,Super Area,1000,Resale,Ready to Move,2.0,3.0,Semi-Furnished,North - West,2800.0000000000005,0.28,1000,21.16377245,72.8612641330122
udhna,1,Carpet Area,522,Resale,Ready to Move,1.0,3.0,Unfurnished,South - East,5363.984674329503,0.28,574,21.16377245,72.8612641330122
udhna,1,Carpet Area,845,Resale,Ready to Move,4.0,11.0,Semi-Furnished,East,3313.609467455622,0.28,930,21.16377245,72.8612641330122
udhna,2,Super Area,1010,Resale,Ready to Move,2.0,5.0,Semi-Furnished,North - West,2772.2772277227727,0.28,1010,21.16377245,72.8612641330122
udhna,2,Super Area,1180,Resale,Ready to Move,12.0,13.0,Semi-Furnished,North - West,2372.881355932204,0.28,1180,21.16377245,72.8612641330122
udhna,2,Carpet Area,1000,Resale,Ready to Move,3.0,3.0,Unfurnished,North - West,2800.0000000000005,0.28,1100,21.16377245,72.8612641330122
udhna,1,Super Area,750,Resale,Ready to Move,7.0,7.0,Semi-Furnished,North - West,3733.333333333334,0.28,750,21.16377245,72.8612641330122
udhna,1,Super Area,500,Resale,Ready to Move,13.0,14.0,Unfurnished,West,5600.000000000001,0.28,500,21.16377245,72.8612641330122
udhna,2,Super Area,1500,Resale,Ready to Move,3.0,5.0,Semi-Furnished,North - West,1866.666666666667,0.28,1500,21.16377245,72.8612641330122
udhna,1,Carpet Area,650,Resale,Ready to Move,4.0,4.0,Semi-Furnished,North - West,2153.8461538461543,0.14,715,21.16377245,72.8612641330122
udhna,2,Super Area,1100,Resale,Ready to Move,0.0,4.0,Furnished,East,2636.0,0.29,1100,21.16377245,72.8612641330122
udhna,3,Carpet Area,1900,Resale,Ready to Move,9.0,9.0,Furnished,North - West,4000.0,0.88,2090,21.16377245,72.8612641330122
udhna,3,Carpet Area,1700,Resale,Ready to Move,6.0,8.0,Furnished,North - West,4667.0,0.7,1870,21.16377245,72.8612641330122
katargam,1,Super Area,550,Resale,Ready to Move,5.0,5.0,Unfurnished,East,3636.0,0.2,550,21.22882205,72.82530827127744
katargam,1,Carpet Area,450,Resale,Ready to Move,5.0,5.0,Unfurnished,North - West,4000.0,0.18,495,21.22882205,72.82530827127744
katargam,1,Carpet Area,605,Resale,Ready to Move,2.0,5.0,Unfurnished,East,2686.0,0.16,666,21.22882205,72.82530827127744
katargam,2,Carpet Area,925,Resale,Ready to Move,3.0,4.0,Semi-Furnished,South - East,2256.0,0.22,1018,21.22882205,72.82530827127744
katargam,2,Super Area,570,Resale,Ready to Move,4.0,4.0,Unfurnished,East,4423.0,0.25,570,21.22882205,72.82530827127744
katargam,1,Super Area,413,Resale,Ready to Move,2.0,5.0,Unfurnished,North - West,4116.0,0.17,413,21.22882205,72.82530827127744
katargam,2,Super Area,960,Resale,Ready to Move,4.0,5.0,Furnished,North - West,3385.0,0.33,960,21.22882205,72.82530827127744
katargam,1,Super Area,500,Resale,Ready to Move,2.0,4.0,Unfurnished,North - West,3400.0,0.17,500,21.22882205,72.82530827127744
katargam,1,Super Area,400,Resale,Ready to Move,1.0,4.0,Unfurnished,North - West,2750.0,0.11,400,21.22882205,72.82530827127744
katargam,1,Super Area,700,Resale,Ready to Move,0.0,5.0,Semi-Furnished,North - West,2143.0,0.15,700,21.22882205,72.82530827127744
katargam,2,Super Area,950,Resale,Ready to Move,2.0,5.0,Furnished,North - West,3158.0,0.3,950,21.22882205,72.82530827127744
katargam,2,Super Area,925,Resale,Ready to Move,3.0,4.0,Semi-Furnished,North - West,2486.0,0.23,925,21.22882205,72.82530827127744
katargam,2,Carpet Area,950,Resale,Ready to Move,4.0,5.0,Unfurnished,North - West,3522.0,0.41,1045,21.22882205,72.82530827127744
katargam,2,Super Area,800,Resale,Ready to Move,2.0,5.0,Unfurnished,North - West,2500.0,0.2,800,21.22882205,72.82530827127744
katargam,1,Super Area,550,Resale,Ready to Move,4.0,4.0,Semi-Furnished,North - West,1818.0,0.1,550,21.22882205,72.82530827127744
katargam,2,Carpet Area,630,Resale,Ready to Move,2.0,4.0,Semi-Furnished,North - West,2769.0,0.27,693,21.22882205,72.82530827127744
katargam,1,Super Area,737,Resale,Ready to Move,3.0,4.0,Semi-Furnished,North - West,2035.0,0.15,737,21.22882205,72.82530827127744
katargam,1,Super Area,700,Resale,Ready to Move,1.0,4.0,Semi-Furnished,North - West,3000.0,0.21,700,21.22882205,72.82530827127744
katargam,2,Super Area,1050,Resale,Ready to Move,2.0,5.0,Furnished,North - West,3714.0,0.39,1050,21.22882205,72.82530827127744
katargam,2,Carpet Area,500,Resale,Ready to Move,3.0,4.0,Unfurnished,West,2500.0,0.23,550,21.22882205,72.82530827127744
katargam,2,Super Area,730,Resale,Ready to Move,2.0,4.0,Unfurnished,East,1918.0,0.14,730,21.22882205,72.82530827127744
katargam,2,Carpet Area,960,Resale,Ready to Move,2.0,4.0,Furnished,North - West,2604.0,0.25,1056,21.22882205,72.82530827127744
katargam,2,Super Area,1250,Resale,Ready to Move,3.0,5.0,Semi-Furnished,North - West,2616.0,0.33,1250,21.22882205,72.82530827127744
katargam,1,Super Area,700,Resale,Ready to Move,0.0,4.0,Unfurnished,East,4571.428571428572,0.32,700,21.22882205,72.82530827127744
katargam,1,Carpet Area,690,Resale,Ready to Move,3.0,4.0,Semi-Furnished,North - West,4637.68115942029,0.32,759,21.22882205,72.82530827127744
katargam,1,Super Area,650,Resale,Ready to Move,2.0,4.0,Unfurnished,North - West,4923.076923076923,0.32,650,21.22882205,72.82530827127744
katargam,1,Carpet Area,1050,Resale,Ready to Move,2.0,5.0,Unfurnished,East,3047.619047619048,0.32,1155,21.22882205,72.82530827127744
katargam,1,Super Area,400,Resale,Ready to Move,3.0,5.0,Unfurnished,North - West,8000.0,0.32,400,21.22882205,72.82530827127744
katargam,1,Super Area,450,Resale,Ready to Move,2.0,3.0,Unfurnished,North - West,7111.111111111111,0.32,450,21.22882205,72.82530827127744
katargam,1,Carpet Area,650,Resale,Ready to Move,2.0,3.0,Semi-Furnished,North - West,4923.076923076923,0.32,715,21.22882205,72.82530827127744
katargam,2,Carpet Area,1200,Resale,Ready to Move,4.0,4.0,Unfurnished,North - West,2666.6666666666665,0.32,1320,21.22882205,72.82530827127744
katargam,1,Carpet Area,1,Resale,Ready to Move,1.0,3.0,Unfurnished,North - East,3200000.0,0.32,1,21.22882205,72.82530827127744
katargam,2,Super Area,925,Resale,Ready to Move,3.0,4.0,Unfurnished,North - West,2378.0,0.22,925,21.22882205,72.82530827127744
katargam,1,Carpet Area,12,Resale,Ready to Move,2.0,2.0,Unfurnished,East,625000.0,0.75,13,21.22882205,72.82530827127744
katargam,3,Super Area,1493,New Property,Ready to Move,6.0,13.0,Furnished,East,4689.0,0.7,1493,21.22882205,72.82530827127744
katargam,4,Carpet Area,1860,Resale,Ready to Move,7.0,13.0,Unfurnished,North - East,6333.0,1.9,2046,21.22882205,72.82530827127744
nanpura/gopipura/chauta/sagrampura,2,Super Area,820,Resale,Ready to Move,8.0,9.0,Furnished,North - West,2317.0,0.19,820,21.1898932,72.815368
nanpura/gopipura/chauta/sagrampura,2,Carpet Area,750,New Property,Ready to Move,2.0,5.0,Semi-Furnished,East,2435.0,0.28,825,21.1898932,72.815368
nanpura/gopipura/chauta/sagrampura,3,Super Area,1050,Resale,Ready to Move,3.0,10.0,Unfurnished,North - West,2857.0,0.3,1050,21.1898932,72.815368
nanpura/gopipura/chauta/sagrampura,3,Super Area,1200,Resale,Ready to Move,4.0,8.0,Unfurnished,North - West,5000.0,0.6,1200,21.1898932,72.815368
nanpura/gopipura/chauta/sagrampura,1,Super Area,600,Resale,Ready to Move,8.0,8.0,Furnished,North - West,2333.0,0.14,600,21.1898932,72.815368
nanpura/gopipura/chauta/sagrampura,1,Carpet Area,90,Resale,Ready to Move,1.0,1.0,Unfurnished,East,16667.0,0.15,99,21.1898932,72.815368
nanpura/gopipura/chauta/sagrampura,1,Super Area,650,Resale,Ready to Move,1.0,5.0,Furnished,North - West,2769.0,0.18,650,21.1898932,72.815368
nanpura/gopipura/chauta/sagrampura,2,Super Area,1250,Resale,Ready to Move,3.0,5.0,Unfurnished,North - West,2480.0,0.31,1250,21.1898932,72.815368
nanpura/gopipura/chauta/sagrampura,2,Super Area,762,Resale,Ready to Move,1.0,9.0,Unfurnished,North - West,2428.0,0.18,762,21.1898932,72.815368
nanpura/gopipura/chauta/sagrampura,2,Carpet Area,1150,Resale,Ready to Move,6.0,7.0,Semi-Furnished,North - West,3478.0,0.4,1265,21.1898932,72.815368
nanpura/gopipura/chauta/sagrampura,1,Super Area,710,Resale,Ready to Move,2.0,3.0,Semi-Furnished,North - West,2607.0,0.18,710,21.1898932,72.815368
nanpura/gopipura/chauta/sagrampura,1,Super Area,650,Resale,Ready to Move,3.0,4.0,Unfurnished,East,3385.0,0.22,650,21.1898932,72.815368
nanpura/gopipura/chauta/sagrampura,1,Super Area,800,Resale,Ready to Move,3.0,5.0,Furnished,North - West,2000.0,0.16,800,21.1898932,72.815368
nanpura/gopipura/chauta/sagrampura,3,Carpet Area,1250,Resale,Ready to Move,3.0,4.0,Semi-Furnished,North - West,3040.0,0.38,1375,21.1898932,72.815368
nanpura/gopipura/chauta/sagrampura,2,Super Area,900,Resale,Ready to Move,0.0,4.0,Furnished,North - West,2444.0,0.22,900,21.1898932,72.815368
nanpura/gopipura/chauta/sagrampura,3,Carpet Area,745,Resale,Ready to Move,9.0,14.0,Semi-Furnished,North - West,2909.0,0.32,820,21.1898932,72.815368
nanpura/gopipura/chauta/sagrampura,2,Super Area,1000,Resale,Ready to Move,3.0,5.0,Furnished,East,2500.0,0.25,1000,21.1898932,72.815368
nanpura/gopipura/chauta/sagrampura,3,Carpet Area,1150,Resale,Ready to Move,4.0,5.0,Unfurnished,North - West,2348.0,0.27,1265,21.1898932,72.815368
nanpura/gopipura/chauta/sagrampura,2,Carpet Area,1008,Resale,Ready to Move,5.0,5.0,Furnished,North - West,3571.428571428572,0.36,1109,21.1898932,72.815368
nanpura/gopipura/chauta/sagrampura,2,Super Area,1000,Resale,Ready to Move,4.0,4.0,Furnished,North - West,3500.0,0.35,1000,21.1898932,72.815368
nanpura/gopipura/chauta/sagrampura,1,Super Area,400,Resale,Ready to Move,9.0,9.0,Furnished,East,2500.0,0.1,400,21.1898932,72.815368
nanpura/gopipura/chauta/sagrampura,1,Carpet Area,551,Resale,Ready to Move,2.0,5.0,Semi-Furnished,North - West,2632.0,0.14,606,21.1898932,72.815368
nanpura/gopipura/chauta/sagrampura,2,Super Area,1050,Resale,Ready to Move,2.0,6.0,Semi-Furnished,North - West,2571.0,0.27,1050,21.1898932,72.815368
nanpura/gopipura/chauta/sagrampura,1,Carpet Area,625,New Property,Ready to Move,3.0,3.0,Semi-Furnished,East,2857.0,0.2,688,21.1898932,72.815368
nanpura/gopipura/chauta/sagrampura,2,Carpet Area,855,Resale,Ready to Move,3.0,4.0,Semi-Furnished,West,2527.0,0.3,941,21.1898932,72.815368
nanpura/gopipura/chauta/sagrampura,1,Super Area,275,Resale,Ready to Move,3.0,5.0,Unfurnished,North - West,3636.0,0.1,275,21.1898932,72.815368
nanpura/gopipura/chauta/sagrampura,1,Carpet Area,400,Resale,Ready to Move,3.0,6.0,Unfurnished,North - West,3818.0,0.21,440,21.1898932,72.815368
nanpura/gopipura/chauta/sagrampura,2,Carpet Area,600,Resale,Ready to Move,5.0,5.0,Unfurnished,North,3333.333333333333,0.2,660,21.1898932,72.815368
nanpura/gopipura/chauta/sagrampura,2,Carpet Area,1100,Resale,Ready to Move,5.0,5.0,Semi-Furnished,North,3272.7272727272725,0.36,1210,21.1898932,72.815368
nanpura/gopipura/chauta/sagrampura,2,Carpet Area,820,Resale,Ready to Move,4.0,9.0,Furnished,West,4390.243902439024,0.36,902,21.1898932,72.815368
nanpura/gopipura/chauta/sagrampura,2,Carpet Area,1000,Resale,Ready to Move,2.0,3.0,Semi-Furnished,North - West,3600.0,0.36,1100,21.1898932,72.815368
nanpura/gopipura/chauta/sagrampura,2,Carpet Area,960,Resale,Ready to Move,1.0,4.0,Unfurnished,East,3750.0,0.36,1056,21.1898932,72.815368
nanpura/gopipura/chauta/sagrampura,1,Super Area,510,Resale,Ready to Move,2.0,4.0,Unfurnished,North - West,7058.823529411765,0.36,510,21.1898932,72.815368
nanpura/gopipura/chauta/sagrampura,2,Super Area,1100,Resale,Ready to Move,2.0,5.0,Furnished,North - West,3272.7272727272725,0.36,1100,21.1898932,72.815368
nanpura/gopipura/chauta/sagrampura,2,Super Area,900,Resale,Ready to Move,1.0,9.0,Semi-Furnished,North - West,4000.0,0.36,900,21.1898932,72.815368
nanpura/gopipura/chauta/sagrampura,3,Super Area,1700,Resale,Ready to Move,2.0,9.0,Unfurnished,North - West,5000.0,0.85,1700,21.1898932,72.815368
nanpura/gopipura/chauta/sagrampura,3,Super Area,1851,Resale,Ready to Move,2.0,6.0,Unfurnished,North - West,4862.0,0.9,1851,21.1898932,72.815368
sarthana/varachha,2,Super Area,1267,Resale,Ready to Move,2.0,4.0,Furnished,North - West,3946.0,0.5,1267,21.2301328,72.9008193
sarthana/varachha,3,Carpet Area,1150,Resale,Ready to Move,4.0,5.0,Furnished,East,3500.0,0.49,1265,21.2301328,72.9008193
sarthana/varachha,2,Super Area,1193,Resale,Ready to Move,4.0,10.0,Semi-Furnished,East,3437.0,0.41,1193,21.2301328,72.9008193
sarthana/varachha,2,Super Area,1300,Resale,Ready to Move,4.0,4.0,Furnished,North - West,3462.0,0.45,1300,21.2301328,72.9008193
sarthana/varachha,2,Super Area,1251,Resale,Ready to Move,8.0,13.0,Unfurnished,North - West,3437.0,0.43,1251,21.2301328,72.9008193
sarthana/varachha,2,Carpet Area,1024,Resale,Ready to Move,5.0,5.0,Semi-Furnished,East,2344.0,0.24,1126,21.2301328,72.9008193
sarthana/varachha,1,Carpet Area,785,Resale,Ready to Move,-2.0,5.0,Furnished,North - West,3184.7133757961783,0.25,864,21.2301328,72.9008193
sarthana/varachha,2,Super Area,1312,Resale,Ready to Move,2.0,5.0,Unfurnished,North,3800.0,0.5,1312,21.2301328,72.9008193
sarthana/varachha,2,Super Area,1251,Resale,Ready to Move,4.0,11.0,Semi-Furnished,North - West,4396.0,0.55,1251,21.2301328,72.9008193
sarthana/varachha,2,Super Area,990,Resale,Ready to Move,1.0,6.0,Unfurnished,North,3838.0,0.38,990,21.2301328,72.9008193
sarthana/varachha,1,Carpet Area,623,Resale,Ready to Move,5.0,5.0,Unfurnished,East,3981.0,0.25,685,21.2301328,72.9008193
sarthana/varachha,3,Carpet Area,602,Resale,Under Construction,10.0,14.0,Semi-Furnished,North - West,3728.0,0.34,662,21.2301328,72.9008193
sarthana/varachha,2,Super Area,1200,Resale,Ready to Move,6.0,13.0,Semi-Furnished,North - West,3750.0,0.45,1200,21.2301328,72.9008193
sarthana/varachha,2,Carpet Area,800,Resale,Ready to Move,8.0,13.0,Furnished,North,4091.0,0.45,880,21.2301328,72.9008193
sarthana/varachha,2,Super Area,580,Resale,Ready to Move,4.0,5.0,Semi-Furnished,North - West,5172.0,0.3,580,21.2301328,72.9008193
sarthana/varachha,1,Super Area,450,Resale,Ready to Move,3.0,3.0,Semi-Furnished,North - West,2222.0,0.1,450,21.2301328,72.9008193
sarthana/varachha,2,Super Area,1150,Resale,Ready to Move,4.0,5.0,Semi-Furnished,North - West,2174.0,0.25,1150,21.2301328,72.9008193
sarthana/varachha,1,Super Area,730,Resale,Ready to Move,4.0,4.0,Unfurnished,North - West,2329.0,0.17,730,21.2301328,72.9008193
sarthana/varachha,2,Super Area,750,Resale,Ready to Move,1.0,5.0,Semi-Furnished,North - West,2667.0,0.2,750,21.2301328,72.9008193
sarthana/varachha,2,Super Area,800,Resale,Ready to Move,3.0,4.0,Unfurnished,North - West,1312.0,0.1,800,21.2301328,72.9008193
sarthana/varachha,1,Super Area,357,Resale,Ready to Move,3.0,4.0,Unfurnished,East,12605.042016806725,0.45,357,21.2301328,72.9008193
sarthana/varachha,1,Super Area,400,Resale,Ready to Move,4.0,5.0,Unfurnished,North - West,11250.0,0.45,400,21.2301328,72.9008193
sarthana/varachha,3,Super Area,1700,Resale,Ready to Move,10.0,14.0,Unfurnished,North - West,441.0,0.07,1700,21.2301328,72.9008193
sarthana/varachha,4,Super Area,1000,Resale,Ready to Move,2.0,4.0,Unfurnished,North,9000.0,0.9,1000,21.2301328,72.9008193
sarthana/varachha,4,Super Area,3600,Resale,Ready to Move,1.0,4.0,Unfurnished,North - West,3472.0,1.25,3600,21.2301328,72.9008193
sarthana/varachha,3,Super Area,1778,Resale,Ready to Move,14.0,15.0,Furnished,North - West,4218.0,0.75,1778,21.2301328,72.9008193
sarthana/varachha,3,Carpet Area,1200,Resale,Ready to Move,3.0,14.0,Unfurnished,North - West,3655.0,0.7,1320,21.2301328,72.9008193
sarthana/varachha,3,Super Area,1831,Resale,Ready to Move,5.0,6.0,Semi-Furnished,North - West,3823.0,0.7,1831,21.2301328,72.9008193
sarthana/varachha,3,Super Area,1650,New Property,Ready to Move,3.0,12.0,Unfurnished,South -West,5000.0,0.82,1650,21.2301328,72.9008193
sarthana/varachha,3,Super Area,1520,Resale,Ready to Move,3.0,14.0,Unfurnished,East,4145.0,0.63,1520,21.2301328,72.9008193
punagam,2,Super Area,1155,Resale,Ready to Move,6.0,13.0,Unfurnished,West,3500.0,0.4,1155,21.204674,72.873991
punagam,2,Super Area,802,Resale,Ready to Move,2.0,5.0,Semi-Furnished,North - West,3117.0,0.25,802,21.204674,72.873991
punagam,2,Carpet Area,1150,Resale,Ready to Move,6.0,10.0,Unfurnished,North - West,2521.7391304347825,0.29,1265,21.204674,72.873991
punagam,1,Carpet Area,400,Resale,Ready to Move,0.0,4.0,Semi-Furnished,North - West,2750.0,0.11,440,21.204674,72.873991
punagam,3,Carpet Area,900,Resale,Ready to Move,1.0,12.0,Unfurnished,East,3959.0,0.58,990,21.204674,72.873991
punagam,2,Super Area,1250,Resale,Ready to Move,6.0,7.0,Semi-Furnished,North - West,4800.0,0.6,1250,21.204674,72.873991
punagam,1,Super Area,400,Resale,Ready to Move,3.0,5.0,Furnished,North - West,3250.0,0.13,400,21.204674,72.873991
punagam,2,Super Area,1000,Resale,Ready to Move,4.0,6.0,Unfurnished,North - West,3500.0,0.35,1000,21.204674,72.873991
punagam,2,Super Area,1250,Resale,Ready to Move,11.0,14.0,Unfurnished,North - West,3600.0,0.45,1250,21.204674,72.873991
punagam,1,Super Area,625,Resale,Ready to Move,3.0,4.0,Semi-Furnished,North - West,2642.0,0.17,625,21.204674,72.873991
punagam,2,Carpet Area,650,Resale,Ready to Move,7.0,7.0,Unfurnished,North,3364.0,0.37,715,21.204674,72.873991
punagam,2,Super Area,1275,Resale,Ready to Move,13.0,13.0,Furnished,North - West,3608.0,0.46,1275,21.204674,72.873991
punagam,2,Super Area,1284,Resale,Ready to Move,2.0,13.0,Semi-Furnished,North - West,2336.0,0.3,1284,21.204674,72.873991
punagam,1,Super Area,800,Resale,Ready to Move,2.0,6.0,Unfurnished,North - West,2500.0,0.2,800,21.204674,72.873991
punagam,1,Super Area,600,Resale,Ready to Move,3.0,8.0,Furnished,South - East,3000.0,0.18,600,21.204674,72.873991
punagam,2,Super Area,700,Resale,Ready to Move,2.0,3.0,Semi-Furnished,North - West,3143.0,0.22,700,21.204674,72.873991
punagam,2,Super Area,900,Resale,Ready to Move,3.0,5.0,Unfurnished,North - West,3555.555555555556,0.32,900,21.204674,72.873991
punagam,2,Super Area,1200,Resale,Ready to Move,3.0,5.0,Unfurnished,North - West,2666.6666666666665,0.32,1200,21.204674,72.873991
punagam,1,Carpet Area,200,Resale,Ready to Move,-2.0,1.0,Semi-Furnished,North - West,16000.0,0.32,220,21.204674,72.873991
punagam,2,Super Area,1319,Resale,Ready to Move,6.0,8.0,Furnished,East,4170.0,0.55,1319,21.204674,72.873991
punagam,1,Super Area,380,Resale,Ready to Move,3.0,10.0,Unfurnished,North - West,2500.0,0.1,380,21.204674,72.873991
punagam,3,Carpet Area,920,Resale,Ready to Move,5.0,12.0,Furnished,South - East,4422.0,0.65,1012,21.204674,72.873991
